id,Rings
122047,9
122048,9
122049,9
122050,9
122051,9
122052,9
122053,9
122054,9
122055,9
122056,9
122057,9
122058,9
122059,9
122060,9
122061,9
122062,9
122063,9
122064,9
122065,9
122066,9
122067,9
122068,9
122069,9
122070,9
122071,9
122072,9
122073,9
122074,9
122075,9
122076,9
122077,9
122078,9
122079,9
122080,9
122081,9
122082,9
122083,9
122084,9
122085,9
122086,9
122087,9
122088,9
122089,9
122090,9
122091,9
122092,9
122093,9
122094,9
122095,9
122096,9
122097,9
122098,9
122099,9
122100,9
122101,9
122102,9
122103,9
122104,9
122105,9
122106,9
122107,9
122108,9
122109,9
122110,9
122111,9
122112,9
122113,9
122114,9
122115,9
122116,9
122117,9
122118,9
122119,9
122120,9
122121,9
122122,9
122123,9
122124,9
122125,9
122126,9
122127,9
122128,9
122129,9
122130,9
122131,9
122132,9
122133,9
122134,9
122135,9
122136,9
122137,9
122138,9
122139,9
122140,9
122141,9
122142,9
122143,9
122144,9
122145,9
122146,9
122147,9
122148,9
122149,9
122150,9
122151,9
122152,9
122153,9
122154,9
122155,9
122156,9
122157,9
122158,9
122159,9
122160,9
122161,9
122162,9
122163,9
122164,9
122165,9
122166,9
122167,9
122168,9
122169,9
122170,9
122171,9
122172,9
122173,9
122174,9
122175,9
122176,9
122177,9
122178,9
122179,9
122180,9
122181,9
122182,9
122183,9
122184,9
122185,9
122186,9
122187,9
122188,9
122189,9
122190,9
122191,9
122192,9
122193,9
122194,9
122195,9
122196,9
122197,9
122198,9
122199,9
122200,9
122201,9
122202,9
122203,9
122204,9
122205,9
122206,9
122207,9
122208,9
122209,9
122210,9
122211,9
122212,9
122213,9
122214,9
122215,9
122216,9
122217,9
122218,9
122219,9
122220,9
122221,9
122222,9
122223,9
122224,9
122225,9
122226,9
122227,9
122228,9
122229,9
122230,9
122231,9
122232,9
122233,9
122234,9
122235,9
122236,9
122237,9
122238,9
122239,9
122240,9
122241,9
122242,9
122243,9
122244,9
122245,9
122246,9
122247,9
122248,9
122249,9
122250,9
122251,9
122252,9
122253,9
122254,9
122255,9
122256,9
122257,9
122258,9
122259,9
122260,9
122261,9
122262,9
122263,9
122264,9
122265,9
122266,9
122267,9
122268,9
122269,9
122270,9
122271,9
122272,9
122273,9
122274,9
122275,9
122276,9
122277,9
122278,9
122279,9
122280,9
122281,9
122282,9
122283,9
122284,9
122285,9
122286,9
122287,9
122288,9
122289,9
122290,9
122291,9
122292,9
122293,9
122294,9
122295,9
122296,9
122297,9
122298,9
122299,9
122300,9
122301,9
122302,9
122303,9
122304,9
122305,9
122306,9
122307,9
122308,9
122309,9
122310,9
122311,9
122312,9
122313,9
122314,9
122315,9
122316,9
122317,9
122318,9
122319,9
122320,9
122321,9
122322,9
122323,9
122324,9
122325,9
122326,9
122327,9
122328,9
122329,9
122330,9
122331,9
122332,9
122333,9
122334,9
122335,9
122336,9
122337,9
122338,9
122339,9
122340,9
122341,9
122342,9
122343,9
122344,9
122345,9
122346,9
122347,9
122348,9
122349,9
122350,9
122351,9
122352,9
122353,9
122354,9
122355,9
122356,9
122357,9
122358,9
122359,9
122360,9
122361,9
122362,9
122363,9
122364,9
122365,9
122366,9
122367,9
122368,9
122369,9
122370,9
122371,9
122372,9
122373,9
122374,9
122375,9
122376,9
122377,9
122378,9
122379,9
122380,9
122381,9
122382,9
122383,9
122384,9
122385,9
122386,9
122387,9
122388,9
122389,9
122390,9
122391,9
122392,9
122393,9
122394,9
122395,9
122396,9
122397,9
122398,9
122399,9
122400,9
122401,9
122402,9
122403,9
122404,9
122405,9
122406,9
122407,9
122408,9
122409,9
122410,9
122411,9
122412,9
122413,9
122414,9
122415,9
122416,9
122417,9
122418,9
122419,9
122420,9
122421,9
122422,9
122423,9
122424,9
122425,9
122426,9
122427,9
122428,9
122429,9
122430,9
122431,9
122432,9
122433,9
122434,9
122435,9
122436,9
122437,9
122438,9
122439,9
122440,9
122441,9
122442,9
122443,9
122444,9
122445,9
122446,9
122447,9
122448,9
122449,9
122450,9
122451,9
122452,9
122453,9
122454,9
122455,9
122456,9
122457,9
122458,9
122459,9
122460,9
122461,9
122462,9
122463,9
122464,9
122465,9
122466,9
122467,9
122468,9
122469,9
122470,9
122471,9
122472,9
122473,9
122474,9
122475,9
122476,9
122477,9
122478,9
122479,9
122480,9
122481,9
122482,9
122483,9
122484,9
122485,9
122486,9
122487,9
122488,9
122489,9
122490,9
122491,9
122492,9
122493,9
122494,9
122495,9
122496,9
122497,9
122498,9
122499,9
122500,9
122501,9
122502,9
122503,9
122504,9
122505,9
122506,9
122507,9
122508,9
122509,9
122510,9
122511,9
122512,9
122513,9
122514,9
122515,9
122516,9
122517,9
122518,9
122519,9
122520,9
122521,9
122522,9
122523,9
122524,9
122525,9
122526,9
122527,9
122528,9
122529,9
122530,9
122531,9
122532,9
122533,9
122534,9
122535,9
122536,9
122537,9
122538,9
122539,9
122540,9
122541,9
122542,9
122543,9
122544,9
122545,9
122546,9
122547,9
122548,9
122549,9
122550,9
122551,9
122552,9
122553,9
122554,9
122555,9
122556,9
122557,9
122558,9
122559,9
122560,9
122561,9
122562,9
122563,9
122564,9
122565,9
122566,9
122567,9
122568,9
122569,9
122570,9
122571,9
122572,9
122573,9
122574,9
122575,9
122576,9
122577,9
122578,9
122579,9
122580,9
122581,9
122582,9
122583,9
122584,9
122585,9
122586,9
122587,9
122588,9
122589,9
122590,9
122591,9
122592,9
122593,9
122594,9
122595,9
122596,9
122597,9
122598,9
122599,9
122600,9
122601,9
122602,9
122603,9
122604,9
122605,9
122606,9
122607,9
122608,9
122609,9
122610,9
122611,9
122612,9
122613,9
122614,9
122615,9
122616,9
122617,9
122618,9
122619,9
122620,9
122621,9
122622,9
122623,9
122624,9
122625,9
122626,9
122627,9
122628,9
122629,9
122630,9
122631,9
122632,9
122633,9
122634,9
122635,9
122636,9
122637,9
122638,9
122639,9
122640,9
122641,9
122642,9
122643,9
122644,9
122645,9
122646,9
122647,9
122648,9
122649,9
122650,9
122651,9
122652,9
122653,9
122654,9
122655,9
122656,9
122657,9
122658,9
122659,9
122660,9
122661,9
122662,9
122663,9
122664,9
122665,9
122666,9
122667,9
122668,9
122669,9
122670,9
122671,9
122672,9
122673,9
122674,9
122675,9
122676,9
122677,9
122678,9
122679,9
122680,9
122681,9
122682,9
122683,9
122684,9
122685,9
122686,9
122687,9
122688,9
122689,9
122690,9
122691,9
122692,9
122693,9
122694,9
122695,9
122696,9
122697,9
122698,9
122699,9
122700,9
122701,9
122702,9
122703,9
122704,9
122705,9
122706,9
122707,9
122708,9
122709,9
122710,9
122711,9
122712,9
122713,9
122714,9
122715,9
122716,9
122717,9
122718,9
122719,9
122720,9
122721,9
122722,9
122723,9
122724,9
122725,9
122726,9
122727,9
122728,9
122729,9
122730,9
122731,9
122732,9
122733,9
122734,9
122735,9
122736,9
122737,9
122738,9
122739,9
122740,9
122741,9
122742,9
122743,9
122744,9
122745,9
122746,9
122747,9
122748,9
122749,9
122750,9
122751,9
122752,9
122753,9
122754,9
122755,9
122756,9
122757,9
122758,9
122759,9
122760,9
122761,9
122762,9
122763,9
122764,9
122765,9
122766,9
122767,9
122768,9
122769,9
122770,9
122771,9
122772,9
122773,9
122774,9
122775,9
122776,9
122777,9
122778,9
122779,9
122780,9
122781,9
122782,9
122783,9
122784,9
122785,9
122786,9
122787,9
122788,9
122789,9
122790,9
122791,9
122792,9
122793,9
122794,9
122795,9
122796,9
122797,9
122798,9
122799,9
122800,9
122801,9
122802,9
122803,9
122804,9
122805,9
122806,9
122807,9
122808,9
122809,9
122810,9
122811,9
122812,9
122813,9
122814,9
122815,9
122816,9
122817,9
122818,9
122819,9
122820,9
122821,9
122822,9
122823,9
122824,9
122825,9
122826,9
122827,9
122828,9
122829,9
122830,9
122831,9
122832,9
122833,9
122834,9
122835,9
122836,9
122837,9
122838,9
122839,9
122840,9
122841,9
122842,9
122843,9
122844,9
122845,9
122846,9
122847,9
122848,9
122849,9
122850,9
122851,9
122852,9
122853,9
122854,9
122855,9
122856,9
122857,9
122858,9
122859,9
122860,9
122861,9
122862,9
122863,9
122864,9
122865,9
122866,9
122867,9
122868,9
122869,9
122870,9
122871,9
122872,9
122873,9
122874,9
122875,9
122876,9
122877,9
122878,9
122879,9
122880,9
122881,9
122882,9
122883,9
122884,9
122885,9
122886,9
122887,9
122888,9
122889,9
122890,9
122891,9
122892,9
122893,9
122894,9
122895,9
122896,9
122897,9
122898,9
122899,9
122900,9
122901,9
122902,9
122903,9
122904,9
122905,9
122906,9
122907,9
122908,9
122909,9
122910,9
122911,9
122912,9
122913,9
122914,9
122915,9
122916,9
122917,9
122918,9
122919,9
122920,9
122921,9
122922,9
122923,9
122924,9
122925,9
122926,9
122927,9
122928,9
122929,9
122930,9
122931,9
122932,9
122933,9
122934,9
122935,9
122936,9
122937,9
122938,9
122939,9
122940,9
122941,9
122942,9
122943,9
122944,9
122945,9
122946,9
122947,9
122948,9
122949,9
122950,9
122951,9
122952,9
122953,9
122954,9
122955,9
122956,9
122957,9
122958,9
122959,9
122960,9
122961,9
122962,9
122963,9
122964,9
122965,9
122966,9
122967,9
122968,9
122969,9
122970,9
122971,9
122972,9
122973,9
122974,9
122975,9
122976,9
122977,9
122978,9
122979,9
122980,9
122981,9
122982,9
122983,9
122984,9
122985,9
122986,9
122987,9
122988,9
122989,9
122990,9
122991,9
122992,9
122993,9
122994,9
122995,9
122996,9
122997,9
122998,9
122999,9
123000,9
123001,9
123002,9
123003,9
123004,9
123005,9
123006,9
123007,9
123008,9
123009,9
123010,9
123011,9
123012,9
123013,9
123014,9
123015,9
123016,9
123017,9
123018,9
123019,9
123020,9
123021,9
123022,9
123023,9
123024,9
123025,9
123026,9
123027,9
123028,9
123029,9
123030,9
123031,9
123032,9
123033,9
123034,9
123035,9
123036,9
123037,9
123038,9
123039,9
123040,9
123041,9
123042,9
123043,9
123044,9
123045,9
123046,9
123047,9
123048,9
123049,9
123050,9
123051,9
123052,9
123053,9
123054,9
123055,9
123056,9
123057,9
123058,9
123059,9
123060,9
123061,9
123062,9
123063,9
123064,9
123065,9
123066,9
123067,9
123068,9
123069,9
123070,9
123071,9
123072,9
123073,9
123074,9
123075,9
123076,9
123077,9
123078,9
123079,9
123080,9
123081,9
123082,9
123083,9
123084,9
123085,9
123086,9
123087,9
123088,9
123089,9
123090,9
123091,9
123092,9
123093,9
123094,9
123095,9
123096,9
123097,9
123098,9
123099,9
123100,9
123101,9
123102,9
123103,9
123104,9
123105,9
123106,9
123107,9
123108,9
123109,9
123110,9
123111,9
123112,9
123113,9
123114,9
123115,9
123116,9
123117,9
123118,9
123119,9
123120,9
123121,9
123122,9
123123,9
123124,9
123125,9
123126,9
123127,9
123128,9
123129,9
123130,9
123131,9
123132,9
123133,9
123134,9
123135,9
123136,9
123137,9
123138,9
123139,9
123140,9
123141,9
123142,9
123143,9
123144,9
123145,9
123146,9
123147,9
123148,9
123149,9
123150,9
123151,9
123152,9
123153,9
123154,9
123155,9
123156,9
123157,9
123158,9
123159,9
123160,9
123161,9
123162,9
123163,9
123164,9
123165,9
123166,9
123167,9
123168,9
123169,9
123170,9
123171,9
123172,9
123173,9
123174,9
123175,9
123176,9
123177,9
123178,9
123179,9
123180,9
123181,9
123182,9
123183,9
123184,9
123185,9
123186,9
123187,9
123188,9
123189,9
123190,9
123191,9
123192,9
123193,9
123194,9
123195,9
123196,9
123197,9
123198,9
123199,9
123200,9
123201,9
123202,9
123203,9
123204,9
123205,9
123206,9
123207,9
123208,9
123209,9
123210,9
123211,9
123212,9
123213,9
123214,9
123215,9
123216,9
123217,9
123218,9
123219,9
123220,9
123221,9
123222,9
123223,9
123224,9
123225,9
123226,9
123227,9
123228,9
123229,9
123230,9
123231,9
123232,9
123233,9
123234,9
123235,9
123236,9
123237,9
123238,9
123239,9
123240,9
123241,9
123242,9
123243,9
123244,9
123245,9
123246,9
123247,9
123248,9
123249,9
123250,9
123251,9
123252,9
123253,9
123254,9
123255,9
123256,9
123257,9
123258,9
123259,9
123260,9
123261,9
123262,9
123263,9
123264,9
123265,9
123266,9
123267,9
123268,9
123269,9
123270,9
123271,9
123272,9
123273,9
123274,9
123275,9
123276,9
123277,9
123278,9
123279,9
123280,9
123281,9
123282,9
123283,9
123284,9
123285,9
123286,9
123287,9
123288,9
123289,9
123290,9
123291,9
123292,9
123293,9
123294,9
123295,9
123296,9
123297,9
123298,9
123299,9
123300,9
123301,9
123302,9
123303,9
123304,9
123305,9
123306,9
123307,9
123308,9
123309,9
123310,9
123311,9
123312,9
123313,9
123314,9
123315,9
123316,9
123317,9
123318,9
123319,9
123320,9
123321,9
123322,9
123323,9
123324,9
123325,9
123326,9
123327,9
123328,9
123329,9
123330,9
123331,9
123332,9
123333,9
123334,9
123335,9
123336,9
123337,9
123338,9
123339,9
123340,9
123341,9
123342,9
123343,9
123344,9
123345,9
123346,9
123347,9
123348,9
123349,9
123350,9
123351,9
123352,9
123353,9
123354,9
123355,9
123356,9
123357,9
123358,9
123359,9
123360,9
123361,9
123362,9
123363,9
123364,9
123365,9
123366,9
123367,9
123368,9
123369,9
123370,9
123371,9
123372,9
123373,9
123374,9
123375,9
123376,9
123377,9
123378,9
123379,9
123380,9
123381,9
123382,9
123383,9
123384,9
123385,9
123386,9
123387,9
123388,9
123389,9
123390,9
123391,9
123392,9
123393,9
123394,9
123395,9
123396,9
123397,9
123398,9
123399,9
123400,9
123401,9
123402,9
123403,9
123404,9
123405,9
123406,9
123407,9
123408,9
123409,9
123410,9
123411,9
123412,9
123413,9
123414,9
123415,9
123416,9
123417,9
123418,9
123419,9
123420,9
123421,9
123422,9
123423,9
123424,9
123425,9
123426,9
123427,9
123428,9
123429,9
123430,9
123431,9
123432,9
123433,9
123434,9
123435,9
123436,9
123437,9
123438,9
123439,9
123440,9
123441,9
123442,9
123443,9
123444,9
123445,9
123446,9
123447,9
123448,9
123449,9
123450,9
123451,9
123452,9
123453,9
123454,9
123455,9
123456,9
123457,9
123458,9
123459,9
123460,9
123461,9
123462,9
123463,9
123464,9
123465,9
123466,9
123467,9
123468,9
123469,9
123470,9
123471,9
123472,9
123473,9
123474,9
123475,9
123476,9
123477,9
123478,9
123479,9
123480,9
123481,9
123482,9
123483,9
123484,9
123485,9
123486,9
123487,9
123488,9
123489,9
123490,9
123491,9
123492,9
123493,9
123494,9
123495,9
123496,9
123497,9
123498,9
123499,9
123500,9
123501,9
123502,9
123503,9
123504,9
123505,9
123506,9
123507,9
123508,9
123509,9
123510,9
123511,9
123512,9
123513,9
123514,9
123515,9
123516,9
123517,9
123518,9
123519,9
123520,9
123521,9
123522,9
123523,9
123524,9
123525,9
123526,9
123527,9
123528,9
123529,9
123530,9
123531,9
123532,9
123533,9
123534,9
123535,9
123536,9
123537,9
123538,9
123539,9
123540,9
123541,9
123542,9
123543,9
123544,9
123545,9
123546,9
123547,9
123548,9
123549,9
123550,9
123551,9
123552,9
123553,9
123554,9
123555,9
123556,9
123557,9
123558,9
123559,9
123560,9
123561,9
123562,9
123563,9
123564,9
123565,9
123566,9
123567,9
123568,9
123569,9
123570,9
123571,9
123572,9
123573,9
123574,9
123575,9
123576,9
123577,9
123578,9
123579,9
123580,9
123581,9
123582,9
123583,9
123584,9
123585,9
123586,9
123587,9
123588,9
123589,9
123590,9
123591,9
123592,9
123593,9
123594,9
123595,9
123596,9
123597,9
123598,9
123599,9
123600,9
123601,9
123602,9
123603,9
123604,9
123605,9
123606,9
123607,9
123608,9
123609,9
123610,9
123611,9
123612,9
123613,9
123614,9
123615,9
123616,9
123617,9
123618,9
123619,9
123620,9
123621,9
123622,9
123623,9
123624,9
123625,9
123626,9
123627,9
123628,9
123629,9
123630,9
123631,9
123632,9
123633,9
123634,9
123635,9
123636,9
123637,9
123638,9
123639,9
123640,9
123641,9
123642,9
123643,9
123644,9
123645,9
123646,9
123647,9
123648,9
123649,9
123650,9
123651,9
123652,9
123653,9
123654,9
123655,9
123656,9
123657,9
123658,9
123659,9
123660,9
123661,9
123662,9
123663,9
123664,9
123665,9
123666,9
123667,9
123668,9
123669,9
123670,9
123671,9
123672,9
123673,9
123674,9
123675,9
123676,9
123677,9
123678,9
123679,9
123680,9
123681,9
123682,9
123683,9
123684,9
123685,9
123686,9
123687,9
123688,9
123689,9
123690,9
123691,9
123692,9
123693,9
123694,9
123695,9
123696,9
123697,9
123698,9
123699,9
123700,9
123701,9
123702,9
123703,9
123704,9
123705,9
123706,9
123707,9
123708,9
123709,9
123710,9
123711,9
123712,9
123713,9
123714,9
123715,9
123716,9
123717,9
123718,9
123719,9
123720,9
123721,9
123722,9
123723,9
123724,9
123725,9
123726,9
123727,9
123728,9
123729,9
123730,9
123731,9
123732,9
123733,9
123734,9
123735,9
123736,9
123737,9
123738,9
123739,9
123740,9
123741,9
123742,9
123743,9
123744,9
123745,9
123746,9
123747,9
123748,9
123749,9
123750,9
123751,9
123752,9
123753,9
123754,9
123755,9
123756,9
123757,9
123758,9
123759,9
123760,9
123761,9
123762,9
123763,9
123764,9
123765,9
123766,9
123767,9
123768,9
123769,9
123770,9
123771,9
123772,9
123773,9
123774,9
123775,9
123776,9
123777,9
123778,9
123779,9
123780,9
123781,9
123782,9
123783,9
123784,9
123785,9
123786,9
123787,9
123788,9
123789,9
123790,9
123791,9
123792,9
123793,9
123794,9
123795,9
123796,9
123797,9
123798,9
123799,9
123800,9
123801,9
123802,9
123803,9
123804,9
123805,9
123806,9
123807,9
123808,9
123809,9
123810,9
123811,9
123812,9
123813,9
123814,9
123815,9
123816,9
123817,9
123818,9
123819,9
123820,9
123821,9
123822,9
123823,9
123824,9
123825,9
123826,9
123827,9
123828,9
123829,9
123830,9
123831,9
123832,9
123833,9
123834,9
123835,9
123836,9
123837,9
123838,9
123839,9
123840,9
123841,9
123842,9
123843,9
123844,9
123845,9
123846,9
123847,9
123848,9
123849,9
123850,9
123851,9
123852,9
123853,9
123854,9
123855,9
123856,9
123857,9
123858,9
123859,9
123860,9
123861,9
123862,9
123863,9
123864,9
123865,9
123866,9
123867,9
123868,9
123869,9
123870,9
123871,9
123872,9
123873,9
123874,9
123875,9
123876,9
123877,9
123878,9
123879,9
123880,9
123881,9
123882,9
123883,9
123884,9
123885,9
123886,9
123887,9
123888,9
123889,9
123890,9
123891,9
123892,9
123893,9
123894,9
123895,9
123896,9
123897,9
123898,9
123899,9
123900,9
123901,9
123902,9
123903,9
123904,9
123905,9
123906,9
123907,9
123908,9
123909,9
123910,9
123911,9
123912,9
123913,9
123914,9
123915,9
123916,9
123917,9
123918,9
123919,9
123920,9
123921,9
123922,9
123923,9
123924,9
123925,9
123926,9
123927,9
123928,9
123929,9
123930,9
123931,9
123932,9
123933,9
123934,9
123935,9
123936,9
123937,9
123938,9
123939,9
123940,9
123941,9
123942,9
123943,9
123944,9
123945,9
123946,9
123947,9
123948,9
123949,9
123950,9
123951,9
123952,9
123953,9
123954,9
123955,9
123956,9
123957,9
123958,9
123959,9
123960,9
123961,9
123962,9
123963,9
123964,9
123965,9
123966,9
123967,9
123968,9
123969,9
123970,9
123971,9
123972,9
123973,9
123974,9
123975,9
123976,9
123977,9
123978,9
123979,9
123980,9
123981,9
123982,9
123983,9
123984,9
123985,9
123986,9
123987,9
123988,9
123989,9
123990,9
123991,9
123992,9
123993,9
123994,9
123995,9
123996,9
123997,9
123998,9
123999,9
124000,9
124001,9
124002,9
124003,9
124004,9
124005,9
124006,9
124007,9
124008,9
124009,9
124010,9
124011,9
124012,9
124013,9
124014,9
124015,9
124016,9
124017,9
124018,9
124019,9
124020,9
124021,9
124022,9
124023,9
124024,9
124025,9
124026,9
124027,9
124028,9
124029,9
124030,9
124031,9
124032,9
124033,9
124034,9
124035,9
124036,9
124037,9
124038,9
124039,9
124040,9
124041,9
124042,9
124043,9
124044,9
124045,9
124046,9
124047,9
124048,9
124049,9
124050,9
124051,9
124052,9
124053,9
124054,9
124055,9
124056,9
124057,9
124058,9
124059,9
124060,9
124061,9
124062,9
124063,9
124064,9
124065,9
124066,9
124067,9
124068,9
124069,9
124070,9
124071,9
124072,9
124073,9
124074,9
124075,9
124076,9
124077,9
124078,9
124079,9
124080,9
124081,9
124082,9
124083,9
124084,9
124085,9
124086,9
124087,9
124088,9
124089,9
124090,9
124091,9
124092,9
124093,9
124094,9
124095,9
124096,9
124097,9
124098,9
124099,9
124100,9
124101,9
124102,9
124103,9
124104,9
124105,9
124106,9
124107,9
124108,9
124109,9
124110,9
124111,9
124112,9
124113,9
124114,9
124115,9
124116,9
124117,9
124118,9
124119,9
124120,9
124121,9
124122,9
124123,9
124124,9
124125,9
124126,9
124127,9
124128,9
124129,9
124130,9
124131,9
124132,9
124133,9
124134,9
124135,9
124136,9
124137,9
124138,9
124139,9
124140,9
124141,9
124142,9
124143,9
124144,9
124145,9
124146,9
124147,9
124148,9
124149,9
124150,9
124151,9
124152,9
124153,9
124154,9
124155,9
124156,9
124157,9
124158,9
124159,9
124160,9
124161,9
124162,9
124163,9
124164,9
124165,9
124166,9
124167,9
124168,9
124169,9
124170,9
124171,9
124172,9
124173,9
124174,9
124175,9
124176,9
124177,9
124178,9
124179,9
124180,9
124181,9
124182,9
124183,9
124184,9
124185,9
124186,9
124187,9
124188,9
124189,9
124190,9
124191,9
124192,9
124193,9
124194,9
124195,9
124196,9
124197,9
124198,9
124199,9
124200,9
124201,9
124202,9
124203,9
124204,9
124205,9
124206,9
124207,9
124208,9
124209,9
124210,9
124211,9
124212,9
124213,9
124214,9
124215,9
124216,9
124217,9
124218,9
124219,9
124220,9
124221,9
124222,9
124223,9
124224,9
124225,9
124226,9
124227,9
124228,9
124229,9
124230,9
124231,9
124232,9
124233,9
124234,9
124235,9
124236,9
124237,9
124238,9
124239,9
124240,9
124241,9
124242,9
124243,9
124244,9
124245,9
124246,9
124247,9
124248,9
124249,9
124250,9
124251,9
124252,9
124253,9
124254,9
124255,9
124256,9
124257,9
124258,9
124259,9
124260,9
124261,9
124262,9
124263,9
124264,9
124265,9
124266,9
124267,9
124268,9
124269,9
124270,9
124271,9
124272,9
124273,9
124274,9
124275,9
124276,9
124277,9
124278,9
124279,9
124280,9
124281,9
124282,9
124283,9
124284,9
124285,9
124286,9
124287,9
124288,9
124289,9
124290,9
124291,9
124292,9
124293,9
124294,9
124295,9
124296,9
124297,9
124298,9
124299,9
124300,9
124301,9
124302,9
124303,9
124304,9
124305,9
124306,9
124307,9
124308,9
124309,9
124310,9
124311,9
124312,9
124313,9
124314,9
124315,9
124316,9
124317,9
124318,9
124319,9
124320,9
124321,9
124322,9
124323,9
124324,9
124325,9
124326,9
124327,9
124328,9
124329,9
124330,9
124331,9
124332,9
124333,9
124334,9
124335,9
124336,9
124337,9
124338,9
124339,9
124340,9
124341,9
124342,9
124343,9
124344,9
124345,9
124346,9
124347,9
124348,9
124349,9
124350,9
124351,9
124352,9
124353,9
124354,9
124355,9
124356,9
124357,9
124358,9
124359,9
124360,9
124361,9
124362,9
124363,9
124364,9
124365,9
124366,9
124367,9
124368,9
124369,9
124370,9
124371,9
124372,9
124373,9
124374,9
124375,9
124376,9
124377,9
124378,9
124379,9
124380,9
124381,9
124382,9
124383,9
124384,9
124385,9
124386,9
124387,9
124388,9
124389,9
124390,9
124391,9
124392,9
124393,9
124394,9
124395,9
124396,9
124397,9
124398,9
124399,9
124400,9
124401,9
124402,9
124403,9
124404,9
124405,9
124406,9
124407,9
124408,9
124409,9
124410,9
124411,9
124412,9
124413,9
124414,9
124415,9
124416,9
124417,9
124418,9
124419,9
124420,9
124421,9
124422,9
124423,9
124424,9
124425,9
124426,9
124427,9
124428,9
124429,9
124430,9
124431,9
124432,9
124433,9
124434,9
124435,9
124436,9
124437,9
124438,9
124439,9
124440,9
124441,9
124442,9
124443,9
124444,9
124445,9
124446,9
124447,9
124448,9
124449,9
124450,9
124451,9
124452,9
124453,9
124454,9
124455,9
124456,9
124457,9
124458,9
124459,9
124460,9
124461,9
124462,9
124463,9
124464,9
124465,9
124466,9
124467,9
124468,9
124469,9
124470,9
124471,9
124472,9
124473,9
124474,9
124475,9
124476,9
124477,9
124478,9
124479,9
124480,9
124481,9
124482,9
124483,9
124484,9
124485,9
124486,9
124487,9
124488,9
124489,9
124490,9
124491,9
124492,9
124493,9
124494,9
124495,9
124496,9
124497,9
124498,9
124499,9
124500,9
124501,9
124502,9
124503,9
124504,9
124505,9
124506,9
124507,9
124508,9
124509,9
124510,9
124511,9
124512,9
124513,9
124514,9
124515,9
124516,9
124517,9
124518,9
124519,9
124520,9
124521,9
124522,9
124523,9
124524,9
124525,9
124526,9
124527,9
124528,9
124529,9
124530,9
124531,9
124532,9
124533,9
124534,9
124535,9
124536,9
124537,9
124538,9
124539,9
124540,9
124541,9
124542,9
124543,9
124544,9
124545,9
124546,9
124547,9
124548,9
124549,9
124550,9
124551,9
124552,9
124553,9
124554,9
124555,9
124556,9
124557,9
124558,9
124559,9
124560,9
124561,9
124562,9
124563,9
124564,9
124565,9
124566,9
124567,9
124568,9
124569,9
124570,9
124571,9
124572,9
124573,9
124574,9
124575,9
124576,9
124577,9
124578,9
124579,9
124580,9
124581,9
124582,9
124583,9
124584,9
124585,9
124586,9
124587,9
124588,9
124589,9
124590,9
124591,9
124592,9
124593,9
124594,9
124595,9
124596,9
124597,9
124598,9
124599,9
124600,9
124601,9
124602,9
124603,9
124604,9
124605,9
124606,9
124607,9
124608,9
124609,9
124610,9
124611,9
124612,9
124613,9
124614,9
124615,9
124616,9
124617,9
124618,9
124619,9
124620,9
124621,9
124622,9
124623,9
124624,9
124625,9
124626,9
124627,9
124628,9
124629,9
124630,9
124631,9
124632,9
124633,9
124634,9
124635,9
124636,9
124637,9
124638,9
124639,9
124640,9
124641,9
124642,9
124643,9
124644,9
124645,9
124646,9
124647,9
124648,9
124649,9
124650,9
124651,9
124652,9
124653,9
124654,9
124655,9
124656,9
124657,9
124658,9
124659,9
124660,9
124661,9
124662,9
124663,9
124664,9
124665,9
124666,9
124667,9
124668,9
124669,9
124670,9
124671,9
124672,9
124673,9
124674,9
124675,9
124676,9
124677,9
124678,9
124679,9
124680,9
124681,9
124682,9
124683,9
124684,9
124685,9
124686,9
124687,9
124688,9
124689,9
124690,9
124691,9
124692,9
124693,9
124694,9
124695,9
124696,9
124697,9
124698,9
124699,9
124700,9
124701,9
124702,9
124703,9
124704,9
124705,9
124706,9
124707,9
124708,9
124709,9
124710,9
124711,9
124712,9
124713,9
124714,9
124715,9
124716,9
124717,9
124718,9
124719,9
124720,9
124721,9
124722,9
124723,9
124724,9
124725,9
124726,9
124727,9
124728,9
124729,9
124730,9
124731,9
124732,9
124733,9
124734,9
124735,9
124736,9
124737,9
124738,9
124739,9
124740,9
124741,9
124742,9
124743,9
124744,9
124745,9
124746,9
124747,9
124748,9
124749,9
124750,9
124751,9
124752,9
124753,9
124754,9
124755,9
124756,9
124757,9
124758,9
124759,9
124760,9
124761,9
124762,9
124763,9
124764,9
124765,9
124766,9
124767,9
124768,9
124769,9
124770,9
124771,9
124772,9
124773,9
124774,9
124775,9
124776,9
124777,9
124778,9
124779,9
124780,9
124781,9
124782,9
124783,9
124784,9
124785,9
124786,9
124787,9
124788,9
124789,9
124790,9
124791,9
124792,9
124793,9
124794,9
124795,9
124796,9
124797,9
124798,9
124799,9
124800,9
124801,9
124802,9
124803,9
124804,9
124805,9
124806,9
124807,9
124808,9
124809,9
124810,9
124811,9
124812,9
124813,9
124814,9
124815,9
124816,9
124817,9
124818,9
124819,9
124820,9
124821,9
124822,9
124823,9
124824,9
124825,9
124826,9
124827,9
124828,9
124829,9
124830,9
124831,9
124832,9
124833,9
124834,9
124835,9
124836,9
124837,9
124838,9
124839,9
124840,9
124841,9
124842,9
124843,9
124844,9
